id,observed_on,user_login,quality_grade,url,image_url,place_guess,latitude,longitude,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
93964552,2021-09-07,vikasdprasad,research,https://www.inaturalist.org/observations/93964552,https://inaturalist-open-data.s3.amazonaws.com/photos/155810873/medium.jpeg,"D'souza Nagar, Dwaraka Nagar, Banashankari, Bengaluru, Karnataka 560085, India",12.9325578444,77.5321404833,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
94401031,2021-09-08,keshav_murthy,research,https://www.inaturalist.org/observations/94401031,https://static.inaturalist.org/photos/156593622/medium.jpeg,"57PG+V6X, Ambaligolla, Karnataka 577214, India",14.1880459722,75.274444,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
94618414,2021-09-10,chaithra,research,https://www.inaturalist.org/observations/94618414,https://inaturalist-open-data.s3.amazonaws.com/photos/156977178/medium.jpeg,"Hosaagrahara, Karnataka 571601, India",12.5594229588,76.3632969931,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
96357041,2021-09-27,ralexander16,research,https://www.inaturalist.org/observations/96357041,https://inaturalist-open-data.s3.amazonaws.com/photos/160070157/medium.jpeg,Bengaluru,13.1550273895,77.6379623413,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
96458226,2021-09-28,priyanjanap,research,https://www.inaturalist.org/observations/96458226,https://inaturalist-open-data.s3.amazonaws.com/photos/160251778/medium.jpeg,"Indian Institute of Science, Mathikere, Bengaluru, Karnataka 560012, India",13.0263246,77.5631656,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
98585360,2021-10-17,shivaprakash,research,https://www.inaturalist.org/observations/98585360,https://inaturalist-open-data.s3.amazonaws.com/photos/164170834/medium.jpeg,"Sammilan Shetty's Buttery Park, Beluvai, Karnataka 574213, India",13.122776,74.993319,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
98786866,2021-10-20,abhishek_pawar,research,https://www.inaturalist.org/observations/98786866,https://inaturalist-open-data.s3.amazonaws.com/photos/164553943/medium.jpg,"Shivamogga, Shivamogga, KA, IN",13.84503333,75.52895333,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
98787630,2021-10-20,abhishek_pawar,research,https://www.inaturalist.org/observations/98787630,https://inaturalist-open-data.s3.amazonaws.com/photos/164555145/medium.jpg,"Shivamogga, Shivamogga, KA, IN",13.84433667,75.527655,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
98861113,2021-10-20,kavya_e,research,https://www.inaturalist.org/observations/98861113,https://static.inaturalist.org/photos/164693395/medium.jpeg,8th Cross Road,13.0695060138,77.6167428866,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
98909222,2021-10-20,kavya_e,research,https://www.inaturalist.org/observations/98909222,https://static.inaturalist.org/photos/164781427/medium.jpeg,8th Cross Road,13.0695060138,77.6167428866,Karnataka,India,馬櫻丹,Lantana camara,common lantana,Plantae,50333
98947148,2021-10-22,ananya_raj,research,https://www.inaturalist.org/observations/98947148,https://static.inaturalist.org/photos/164853522/medium.jpeg,Bank Colony,14.2357531469,76.4143662527,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
98947344,2021-10-22,ananya_raj,research,https://www.inaturalist.org/observations/98947344,https://static.inaturalist.org/photos/164854059/medium.jpeg,Bank Colony,14.2357531469,76.4143662527,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
98947500,2021-10-22,ananya_raj,research,https://www.inaturalist.org/observations/98947500,https://static.inaturalist.org/photos/164854407/medium.jpeg,Bank Colony,14.2357531469,76.4143662527,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
98947521,2021-10-22,ananya_raj,research,https://www.inaturalist.org/observations/98947521,https://static.inaturalist.org/photos/164854433/medium.jpeg,Bank Colony,14.2357531469,76.4143662527,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
98947528,2021-10-22,ananya_raj,research,https://www.inaturalist.org/observations/98947528,https://static.inaturalist.org/photos/164854473/medium.jpeg,"6CP7+7PX, Bank Colony, Chitradurga, Karnataka 577502, India",14.2357531469,76.4143662527,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
99107094,2021-10-23,neeraj_neeraj,research,https://www.inaturalist.org/observations/99107094,https://static.inaturalist.org/photos/165139979/medium.jpg,"Bangalore, Karnataka, India",13.119738,77.586433,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
99107096,2021-10-23,neeraj_neeraj,research,https://www.inaturalist.org/observations/99107096,https://static.inaturalist.org/photos/165140018/medium.jpg,"Bangalore, Karnataka, India",13.119741,77.586437,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
99939884,2021-11-01,rajeevb,research,https://www.inaturalist.org/observations/99939884,https://static.inaturalist.org/photos/166717050/medium.jpeg,"Bengaluru, Karnataka 560097, India",13.0836016667,77.5395333333,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
100308386,2021-11-05,shivaprakash,research,https://www.inaturalist.org/observations/100308386,https://inaturalist-open-data.s3.amazonaws.com/photos/167397312/medium.jpeg,"Kemmannupura, Karnataka 570026, India",12.2935583321,76.5740945095,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
103511191,2021-12-15,hopeland,research,https://www.inaturalist.org/observations/103511191,https://inaturalist-open-data.s3.amazonaws.com/photos/173257499/medium.jpeg,"Kodagu, IN-KA, IN",12.5712413283,75.6390780373,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
103632112,2021-12-15,hopeland,research,https://www.inaturalist.org/observations/103632112,https://inaturalist-open-data.s3.amazonaws.com/photos/173491513/medium.jpeg,"Kodagu, IN-KA, IN",12.5086564398,75.6125944894,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
103632124,2021-12-15,hopeland,research,https://www.inaturalist.org/observations/103632124,https://inaturalist-open-data.s3.amazonaws.com/photos/173491835/medium.jpeg,"Kodagu, IN-KA, IN",12.4098731382,75.7380661481,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
104635996,2022-01-09,shivaprakash,research,https://www.inaturalist.org/observations/104635996,https://inaturalist-open-data.s3.amazonaws.com/photos/175372579/medium.jpeg,"Muganahundi, Mysore Dt",12.2626994217,76.5676205815,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
106951377,2022-02-18,malaika_mmc,research,https://www.inaturalist.org/observations/106951377,https://inaturalist-open-data.s3.amazonaws.com/photos/180042120/medium.jpeg,"PJMM+4MR, Malligenahalli, Karnataka 577115, India",13.7328714,75.6341858,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
111373774,2022-04-14,maximrodriguesk,research,https://www.inaturalist.org/observations/111373774,https://static.inaturalist.org/photos/188007235/medium.jpeg,"Karnataka 577217, India",14.2588096605,75.6573566794,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
112021341,2022-04-18,karthikeyaeco,research,https://www.inaturalist.org/observations/112021341,https://inaturalist-open-data.s3.amazonaws.com/photos/189181042/medium.jpg,"Nagarahole Tiger Reserve Forest Campus, Old BM Rd, Hunsur, Karnataka 571105, India",12.0485329,76.1531401,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
119204273,2022-05-29,praveen_tangirala,research,https://www.inaturalist.org/observations/119204273,https://inaturalist-open-data.s3.amazonaws.com/photos/201489293/medium.jpg,"Muthanallur Amanikere, Karnataka, India",12.8237901511,77.7341317903,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
119709660,2022-06-01,sahanashetty,research,https://www.inaturalist.org/observations/119709660,https://inaturalist-open-data.s3.amazonaws.com/photos/202397446/medium.jpg,"Vihara Marg, Mysuru, KA, IN",12.3008643882,76.677831933,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
120415621,2022-04-04,kristofz,research,https://www.inaturalist.org/observations/120415621,https://inaturalist-open-data.s3.amazonaws.com/photos/203659853/medium.jpg,"Yerramaranahalli, Karnataka, India",13.5494673209,77.6577204488,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
120417226,2022-04-04,kristofz,research,https://www.inaturalist.org/observations/120417226,https://inaturalist-open-data.s3.amazonaws.com/photos/202077786/medium.jpg,"Nandi Hills, Karnataka, India",13.3719195915,77.6853787131,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
121094308,2022-06-10,arvintrix,research,https://www.inaturalist.org/observations/121094308,https://inaturalist-open-data.s3.amazonaws.com/photos/204881824/medium.jpg,"Bikkanahalli Main Road, Bengaluru, KA, IN",12.8485166667,77.777345,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
121225902,2022-06-10,prajwaldeep,research,https://www.inaturalist.org/observations/121225902,https://static.inaturalist.org/photos/205117649/medium.jpeg,Bangalore,12.9714785136,77.5945626944,Karnataka,India,馬櫻丹,Lantana camara,common lantana,Plantae,50333
123241222,2022-06-24,umavaijnath,research,https://www.inaturalist.org/observations/123241222,https://inaturalist-open-data.s3.amazonaws.com/photos/208756008/medium.jpeg,"VGG9+C99, Pavamanapura, Bengaluru, Karnataka 560062, India",12.8759790969,77.5187108293,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
123361682,2022-06-25,sunbird-sameer,research,https://www.inaturalist.org/observations/123361682,https://inaturalist-open-data.s3.amazonaws.com/photos/208974057/medium.jpeg,Chamundi Hill,12.2732852954,76.670743525,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
123401601,2022-06-25,karsten_s,research,https://www.inaturalist.org/observations/123401601,https://static.inaturalist.org/photos/209040845/medium.jpeg,"Ittige Gudu, Mysuru, Karnataka 570010, India",12.3051930163,76.6603188259,Karnataka,India,馬櫻丹,Lantana camara,common lantana,Plantae,50333
123796981,2022-06-25,ansilbr,research,https://www.inaturalist.org/observations/123796981,https://inaturalist-open-data.s3.amazonaws.com/photos/209762888/medium.jpeg,"Orchids The International School 1, Orchids The International School 1, Sahakar Nagar, Kodigehalli, Bengaluru, Karnataka 560092, India",13.0685111111,77.5815166667,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
124578377,2022-07-03,ansilbr,research,https://www.inaturalist.org/observations/124578377,https://inaturalist-open-data.s3.amazonaws.com/photos/211168497/medium.jpeg,"Kadalagere, Karnataka 571431, India",12.6722055556,76.6540833333,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
124578414,2022-07-03,ansilbr,research,https://www.inaturalist.org/observations/124578414,https://inaturalist-open-data.s3.amazonaws.com/photos/211168576/medium.jpeg,"Sreeraghurampura, Karnataka 571431, India",12.684,76.6927,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
124959904,2022-07-05,sumatagadur,research,https://www.inaturalist.org/observations/124959904,https://inaturalist-open-data.s3.amazonaws.com/photos/211864452/medium.jpeg,"7J98+PF3, near Lingambudhi Lake, Lingambudhi Kere, Srirampura, Mysuru, Karnataka 570023, India",12.26776025,76.6132049444,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
125576683,2022-07-10,trsraman,research,https://www.inaturalist.org/observations/125576683,https://inaturalist-open-data.s3.amazonaws.com/photos/212972074/medium.jpeg,"Devanahally, Karnataka 562110, India",13.310328,77.7103818,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
126219952,2022-07-11,srijan_pandhari_,research,https://www.inaturalist.org/observations/126219952,https://inaturalist-open-data.s3.amazonaws.com/photos/214136779/medium.png,"Bengaluru, Karnataka, India",12.9715987,77.5945627,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
126634096,2022-07-17,arvintrix,research,https://www.inaturalist.org/observations/126634096,https://inaturalist-open-data.s3.amazonaws.com/photos/214885895/medium.jpg,"Bikkanahalli Main Road, Bengaluru, KA, IN",12.8515383333,77.77977,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
127331300,2022-07-22,shivaprakash,research,https://www.inaturalist.org/observations/127331300,https://inaturalist-open-data.s3.amazonaws.com/photos/216162326/medium.jpg,"Ramakrishnanagar, Mysuru, Karnataka, India",12.2880414563,76.6157282558,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
127680140,2022-07-24,ashwinv,research,https://www.inaturalist.org/observations/127680140,https://inaturalist-open-data.s3.amazonaws.com/photos/216789771/medium.jpeg,"Hanchya, Karnataka 570019, India",12.3292029722,76.7281409722,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
127680175,2022-07-24,ashwinv,research,https://www.inaturalist.org/observations/127680175,https://inaturalist-open-data.s3.amazonaws.com/photos/216789839/medium.jpeg,"Hanchya, Karnataka 570019, India",12.3292029722,76.7281409722,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
128591260,2022-07-30,sandhya_17,research,https://www.inaturalist.org/observations/128591260,https://inaturalist-open-data.s3.amazonaws.com/photos/218438922/medium.jpeg,"Bangalore, IN-KA, IN",12.9077256944,77.5979894722,Karnataka,India,Lantana camara,Lantana camara,common lantana,Plantae,50333
131161245,2022-08-17,idrkwigo9,research,https://www.inaturalist.org/observations/131161245,https://inaturalist-open-data.s3.amazonaws.com/photos/223166203/medium.jpg,"5th Main Road, Bengaluru, KA, IN",13.1083195614,77.5735958712,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
132547881,2022-08-21,kartrick,research,https://www.inaturalist.org/observations/132547881,https://inaturalist-open-data.s3.amazonaws.com/photos/225709372/medium.jpeg,"Sabbanahalli, Karnataka, India",13.6963194167,77.6481569167,Karnataka,India,Lantana camara aculeata,Lantana camara aculeata,,Plantae,136410
132551930,2022-08-21,kartrick,research,https://www.inaturalist.org/observations/132551930,https://inaturalist-open-data.s3.amazonaws.com/photos/225717219/medium.jpeg,"Chikballapura, IN-KA, IN",13.7006140833,77.6464914167,Karnataka,India,Lantana camara aculeata,Lantana camara aculeata,,Plantae,136410
132759259,2022-07-20,rajeshkumarm,research,https://www.inaturalist.org/observations/132759259,https://inaturalist-open-data.s3.amazonaws.com/photos/226043209/medium.jpeg,"Jarakbandekaval, Karnataka, India",13.1200779722,77.5358109722,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
132797216,2022-08-19,gannu03,research,https://www.inaturalist.org/observations/132797216,https://inaturalist-open-data.s3.amazonaws.com/photos/226100934/medium.jpeg,"Karnataka, India",15.3172775,75.7138884,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
136681952,2022-01-02,suhelq,research,https://www.inaturalist.org/observations/136681952,https://inaturalist-open-data.s3.amazonaws.com/photos/233314564/medium.jpeg,"5H9W+PMV Stonehill International School Auditorium, Bengaluru, Karnataka 562157, India",13.1721226944,77.5965060833,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
136682009,2022-01-02,suhelq,research,https://www.inaturalist.org/observations/136682009,https://inaturalist-open-data.s3.amazonaws.com/photos/233314649/medium.jpeg,"5H9W+PMV Stonehill International School Auditorium, Bengaluru, Karnataka 562157, India",13.1720406944,77.5939379722,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
137027542,2022-09-30,ansilbr,research,https://www.inaturalist.org/observations/137027542,https://inaturalist-open-data.s3.amazonaws.com/photos/233954712/medium.jpeg,"Bengaluru, Karnataka 562162, India",12.9932722222,77.4008,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
137109301,2022-10-01,ansilbr,research,https://www.inaturalist.org/observations/137109301,https://inaturalist-open-data.s3.amazonaws.com/photos/234106690/medium.jpeg,"Rajiv Gandhi Nagar, Kodigehalli, Bengaluru, Karnataka, India",13.0701611111,77.5856333333,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
137109328,2022-10-01,ansilbr,research,https://www.inaturalist.org/observations/137109328,https://inaturalist-open-data.s3.amazonaws.com/photos/234106754/medium.jpeg,"3HCM+5G3, Nti Layout, Sahakar Nagar, Kodigehalli, Bengaluru, Karnataka 560097, India",13.070529,77.5838109722,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
137484393,2022-10-02,ansilbr,research,https://www.inaturalist.org/observations/137484393,https://inaturalist-open-data.s3.amazonaws.com/photos/234820779/medium.jpeg,"3HJ8+27P, Vignana Kendra, Bengaluru, Karnataka 560065, India",13.0807833333,77.5653444444,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
137625961,2022-10-01,suhelq,research,https://www.inaturalist.org/observations/137625961,https://inaturalist-open-data.s3.amazonaws.com/photos/235088070/medium.jpeg,"Yagnashala, Bengaluru, Karnataka 560082, India",12.8286563,77.5133909,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
138815642,2022-10-07,rajivthanawala,research,https://www.inaturalist.org/observations/138815642,https://inaturalist-open-data.s3.amazonaws.com/photos/237320262/medium.jpg,"Santhadi house NH-169 Butterfly Park Road Mangalore, Beluvai, Karnataka 574213, India",13.122776,74.993319,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
138815644,2022-10-07,rajivthanawala,research,https://www.inaturalist.org/observations/138815644,https://inaturalist-open-data.s3.amazonaws.com/photos/237320280/medium.jpg,"Santhadi house NH-169 Butterfly Park Road Mangalore, Beluvai, Karnataka 574213, India",13.122776,74.993319,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
138815645,2022-10-07,rajivthanawala,research,https://www.inaturalist.org/observations/138815645,https://inaturalist-open-data.s3.amazonaws.com/photos/237320308/medium.jpg,"Santhadi house NH-169 Butterfly Park Road Mangalore, Beluvai, Karnataka 574213, India",13.122776,74.993319,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
138815650,2022-10-07,rajivthanawala,research,https://www.inaturalist.org/observations/138815650,https://inaturalist-open-data.s3.amazonaws.com/photos/237320373/medium.jpg,"Santhadi house NH-169 Butterfly Park Road Mangalore, Beluvai, Karnataka 574213, India",13.122776,74.993319,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
139743158,2022-10-23,sriharsha444,research,https://www.inaturalist.org/observations/139743158,https://inaturalist-open-data.s3.amazonaws.com/photos/239074981/medium.jpeg,"Bandappa Garden, Mathikere, Bengaluru, Karnataka, India",13.0341529722,77.5479125833,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
140777282,2022-11-01,pramod_j_,research,https://www.inaturalist.org/observations/140777282,https://static.inaturalist.org/photos/241027126/medium.jpeg,"Dharwad, IN-KA, IN",15.4373798333,74.9834060556,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
140866257,2022-08-14,karthikeyaeco,research,https://www.inaturalist.org/observations/140866257,https://inaturalist-open-data.s3.amazonaws.com/photos/241194884/medium.jpg,"B.R.Hills, Karnataka 571117, India",11.9956324,77.142764,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
140866266,2022-08-14,karthikeyaeco,research,https://www.inaturalist.org/observations/140866266,https://inaturalist-open-data.s3.amazonaws.com/photos/241195036/medium.jpg,"B.R.Hills, Karnataka 571117, India",11.9956324,77.142764,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
140866300,2022-08-14,karthikeyaeco,research,https://www.inaturalist.org/observations/140866300,https://inaturalist-open-data.s3.amazonaws.com/photos/241195167/medium.jpg,"B.R.Hills, Karnataka 571117, India",11.9956324,77.142764,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
142065924,2022-11-12,nephercheres,research,https://www.inaturalist.org/observations/142065924,https://static.inaturalist.org/photos/243504145/medium.jpg,"Nagasandra Road, Bengaluru, KA, IN",12.9538542516,77.6427367949,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
143260419,2022-11-29,parimala_rao,research,https://www.inaturalist.org/observations/143260419,https://static.inaturalist.org/photos/245673085/medium.jpeg,"Bangalore, IN-KA, IN",12.9013204352,77.535674125,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
143480049,2022-11-13,sunandav,research,https://www.inaturalist.org/observations/143480049,https://inaturalist-open-data.s3.amazonaws.com/photos/246072643/medium.jpeg,"IISC Bangalore, Gulmohar Marg, Mathikere, Bengaluru, Karnataka 560012, India",13.0169513,77.5670914,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
144232227,2022-12-05,virenvaz,research,https://www.inaturalist.org/observations/144232227,https://inaturalist-open-data.s3.amazonaws.com/photos/247505579/medium.jpeg,"Sangave, Karnataka 581363, India",15.1870662752,74.5465187027,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
146166725,2022-12-05,sunandav,research,https://www.inaturalist.org/observations/146166725,https://inaturalist-open-data.s3.amazonaws.com/photos/251235194/medium.jpeg,"Devasandra Layout, Bengaluru, Karnataka, India",13.0220941905,77.5700525353,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
146959212,2022-06-28,prajna_k,research,https://www.inaturalist.org/observations/146959212,https://static.inaturalist.org/photos/252784889/medium.jpeg,"Malmaddi, Dharwad, Karnataka, India",15.4530416667,74.9978916667,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
147756936,2023-01-31,rk4478,research,https://www.inaturalist.org/observations/147756936,https://inaturalist-open-data.s3.amazonaws.com/photos/254307773/medium.jpg,"Gundlupet, Chamarajanagar, KA, IN",11.6397883333,76.6909783333,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
148950186,2023-02-16,vijay44,research,https://www.inaturalist.org/observations/148950186,https://static.inaturalist.org/photos/256592919/medium.jpeg,"Agumbe, Karnataka, India",13.5100467595,75.1023298502,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
149102171,2023-02-19,aditi_31,research,https://www.inaturalist.org/observations/149102171,https://inaturalist-open-data.s3.amazonaws.com/photos/256875168/medium.jpeg,Belagavi,15.7795362473,74.4538421631,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
150177923,2023-03-02,n_and_,research,https://www.inaturalist.org/observations/150177923,https://inaturalist-open-data.s3.amazonaws.com/photos/258973862/medium.jpeg,"FP49+2C4, Hebbettageri, Karnataka 571201, India",12.4555368333,75.7179794167,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
151140073,2023-03-02,yuvathini,research,https://www.inaturalist.org/observations/151140073,https://inaturalist-open-data.s3.amazonaws.com/photos/260736418/medium.jpeg,Abbey falls,12.4582559939,75.7195141912,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
151398243,2023-03-17,tragopan,research,https://www.inaturalist.org/observations/151398243,https://inaturalist-open-data.s3.amazonaws.com/photos/261359984/medium.jpg,"Kadagrahara, Bengaluru, KA, IN",12.85863,77.7705133333,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
152726146,2023-03-24,haneesh,research,https://www.inaturalist.org/observations/152726146,https://inaturalist-open-data.s3.amazonaws.com/photos/263684803/medium.jpeg,"Santhadi house NH-169 Butterfly Park Road Mangalore, Beluvai, Karnataka 574213, India",13.122776,74.993319,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
153150332,2023-04-02,shivaprakash,research,https://www.inaturalist.org/observations/153150332,https://inaturalist-open-data.s3.amazonaws.com/photos/264479395/medium.jpeg,"Doddakaturu, Karnataka 570008, India",12.1675908173,76.6061549027,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
153203216,2023-03-25,haneesh,research,https://www.inaturalist.org/observations/153203216,https://inaturalist-open-data.s3.amazonaws.com/photos/264575131/medium.jpeg,"Santhadi house NH-169 Butterfly Park Road Mangalore, Beluvai, Karnataka 574213, India",13.122776,74.993319,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
154401193,2023-03-01,aadhithan,research,https://www.inaturalist.org/observations/154401193,https://inaturalist-open-data.s3.amazonaws.com/photos/266783872/medium.jpeg,"WCCR+6JW, Hunasemaradapalya, Bheemanakuppe Ramasagara, Karnataka 560060, India",12.9206072,77.4415806,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
154401195,2023-03-01,aadhithan,research,https://www.inaturalist.org/observations/154401195,https://inaturalist-open-data.s3.amazonaws.com/photos/266783950/medium.jpeg,"WCCR+6JW, Hunasemaradapalya, Bheemanakuppe Ramasagara, Karnataka 560060, India",12.9206072,77.4415806,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
154402535,2023-03-01,aadhithan,research,https://www.inaturalist.org/observations/154402535,https://inaturalist-open-data.s3.amazonaws.com/photos/266787528/medium.jpeg,"WCCR+6JW, Hunasemaradapalya, Bheemanakuppe Ramasagara, Karnataka 560060, India",12.9206072,77.4415806,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
154402539,2023-03-01,aadhithan,research,https://www.inaturalist.org/observations/154402539,https://inaturalist-open-data.s3.amazonaws.com/photos/266787561/medium.jpeg,"WCCR+6JW, Hunasemaradapalya, Bheemanakuppe Ramasagara, Karnataka 560060, India",12.9206072,77.4415806,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
154684357,2023-04-13,iraa,research,https://www.inaturalist.org/observations/154684357,https://static.inaturalist.org/photos/267304842/medium.jpeg,"Bangalore, IN-KA, IN",12.82765114,77.5081346,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
155743092,2023-01-01,pjeganathan,research,https://www.inaturalist.org/observations/155743092,https://inaturalist-open-data.s3.amazonaws.com/photos/269249857/medium.jpeg,"3P23+G74, Gopinatham, Karnataka 571490, India",12.0502283114,77.7036397532,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
156979965,2023-04-28,haneesh,research,https://www.inaturalist.org/observations/156979965,https://inaturalist-open-data.s3.amazonaws.com/photos/271488576/medium.jpeg,Kengeri Satellite Town,12.9230515371,77.484651804,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
156992918,2023-04-28,suhelq,research,https://www.inaturalist.org/observations/156992918,https://inaturalist-open-data.s3.amazonaws.com/photos/271511268/medium.jpeg,"3HCF+M3W, Sir M.V. Layout, Sonappa Layout, Kodigehalli, Bengaluru, Karnataka 560097, India",13.0716613889,77.572867,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
156992955,2023-04-28,suhelq,research,https://www.inaturalist.org/observations/156992955,https://inaturalist-open-data.s3.amazonaws.com/photos/271511309/medium.jpeg,"4, Siddivinayaka Layout, Sonappa Layout, Kodigehalli, Bengaluru, Karnataka 560097, India",13.0683866944,77.5753615833,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
157053198,2023-04-28,stalinsm,research,https://www.inaturalist.org/observations/157053198,https://inaturalist-open-data.s3.amazonaws.com/photos/271601290/medium.jpg,"Bengaluru, Karnataka, India",12.8821638889,77.4651861111,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
157453090,2023-04-29,tarachand,research,https://www.inaturalist.org/observations/157453090,https://inaturalist-open-data.s3.amazonaws.com/photos/272245227/medium.jpg,"Hosakote, Bengaluru Rural, KA, IN",13.0634219892,77.7685785572,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
157453303,2023-04-29,tarachand,research,https://www.inaturalist.org/observations/157453303,https://inaturalist-open-data.s3.amazonaws.com/photos/272245524/medium.jpg,"Hosakote, Bengaluru Rural, KA, IN",13.0634331004,77.7685757388,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
157453828,2023-04-29,manidipmandal,research,https://www.inaturalist.org/observations/157453828,https://inaturalist-open-data.s3.amazonaws.com/photos/272246468/medium.jpeg,"CK palya Maine road Meenakshi layout 3rd cross Saptagiri nivash no 87, Bengaluru, Karnataka 560083, India",12.8329809,77.5938052997,Karnataka,India,common lantana,Lantana camara,common lantana,Plantae,50333
