id,observed_on,user_login,quality_grade,url,image_url,place_guess,latitude,longitude,place_county_name,place_state_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
19512072,2019-01-06,subbalakshmi,research,https://www.inaturalist.org/observations/19512072,https://static.inaturalist.org/photos/30027095/medium.jpeg,"Parashakthi Rd, Sathagalli Layout, Mysuru, Karnataka 570019, India",12.3197375,76.6973477,Mysore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
19677580,2019-01-12,smejiadu,research,https://www.inaturalist.org/observations/19677580,https://inaturalist-open-data.s3.amazonaws.com/photos/30307877/medium.jpeg,"Lal Bagh Rd, Mavalli, Bengaluru, Karnataka 560004, India",12.9480165871,77.5868711248,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
19780223,2019-01-20,smejiadu,research,https://www.inaturalist.org/observations/19780223,https://inaturalist-open-data.s3.amazonaws.com/photos/30482295/medium.jpeg,"Pump House, Ramavilas Road, Kukkarahalli, Saraswathipuram, Mysuru, Karnataka 570009, India",12.3079205895,76.6361986846,Mysore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
19799906,2019-01-21,smejiadu,research,https://www.inaturalist.org/observations/19799906,https://inaturalist-open-data.s3.amazonaws.com/photos/30518561/medium.jpeg,"Rd to Car parking, Karnataka 571427, India",12.4238351098,76.6549191624,Mandya,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
19799916,2019-01-21,smejiadu,research,https://www.inaturalist.org/observations/19799916,https://inaturalist-open-data.s3.amazonaws.com/photos/30518581/medium.jpeg,"Rd to Car parking, Karnataka 571427, India",12.4233773694,76.6557992622,Mandya,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
21112909,2019-03-02,firos_ak,research,https://www.inaturalist.org/observations/21112909,https://inaturalist-open-data.s3.amazonaws.com/photos/32630935/medium.jpeg,"C V Raman Nagar, Bengaluru, Karnataka, India",12.9854542,77.6639248,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
21558220,2019-02-16,subbu107,research,https://www.inaturalist.org/observations/21558220,https://inaturalist-open-data.s3.amazonaws.com/photos/33366101/medium.jpg,"Thurahalli, Bengaluru, Karnataka 560062, India",12.8823304767,77.5260379763,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
27252803,2019-06-19,soumi2good,research,https://www.inaturalist.org/observations/27252803,https://inaturalist-open-data.s3.amazonaws.com/photos/42383621/medium.jpg,"University of Agricultural Sciences, Bengaluru, Karnataka, IN",13.0314366026,77.5880112174,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
35524488,2019-11-10,neelavanam,research,https://www.inaturalist.org/observations/35524488,https://inaturalist-open-data.s3.amazonaws.com/photos/56024476/medium.jpeg,Bengaluru,12.93898,77.54351667,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
36157145,2019-11-24,ashwin_rau,research,https://www.inaturalist.org/observations/36157145,https://inaturalist-open-data.s3.amazonaws.com/photos/57120981/medium.jpeg,"Bangalore, IN-KA, IN",12.9177601942,77.6658212766,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
37742677,2020-01-19,bharathv,research,https://www.inaturalist.org/observations/37742677,,"E Block, Shivamogga, Karnataka 577205, India",13.9347566667,75.5502616667,Shimoga,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
37817939,2020-01-08,sahanam,research,https://www.inaturalist.org/observations/37817939,https://inaturalist-open-data.s3.amazonaws.com/photos/60029733/medium.jpg," Mysuru, Karnataka, India",12.2960723571,76.6256088408,Mysore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
38212286,2020-01-30,ashik1,research,https://www.inaturalist.org/observations/38212286,https://inaturalist-open-data.s3.amazonaws.com/photos/60698912/medium.jpeg,"Extension Education Unit, Bizarre Nagara, Ponampet, Karnataka 571216, India",12.145031929,75.9390258789,Kodagu,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
38319694,2020-01-22,vinodborse,research,https://www.inaturalist.org/observations/38319694,https://inaturalist-open-data.s3.amazonaws.com/photos/60883704/medium.jpeg,"Mysuru, Karnataka, India",12.3679148814,76.4807923015,Mysore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
38319722,2020-01-24,vinodborse,research,https://www.inaturalist.org/observations/38319722,https://inaturalist-open-data.s3.amazonaws.com/photos/60884549/medium.jpeg,"Mysuru, Karnataka, India",12.3679148814,76.4807923015,Mysore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
38873866,2020-02-11,smejiadu,research,https://www.inaturalist.org/observations/38873866,https://inaturalist-open-data.s3.amazonaws.com/photos/61818668/medium.jpeg,"Naagarabhaavi, Bengaluru, Karnataka, India",12.9558816667,77.5174466667,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
38945718,2020-02-12,smejiadu,research,https://www.inaturalist.org/observations/38945718,https://inaturalist-open-data.s3.amazonaws.com/photos/61871424/medium.jpeg,"Naagarabhaavi, Bengaluru, Karnataka, India",12.952245,77.51598,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
39083806,2020-02-16,smejiadu,research,https://www.inaturalist.org/observations/39083806,https://inaturalist-open-data.s3.amazonaws.com/photos/62015376/medium.jpeg,"Panduranga Nagar, Bengaluru, Karnataka 560076, India",12.8954833333,77.590195,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
39159279,2020-02-24,ashik1,research,https://www.inaturalist.org/observations/39159279,https://inaturalist-open-data.s3.amazonaws.com/photos/62104667/medium.jpeg,"Extension Education Unit, Bizarre Nagara, Ponampet, Karnataka 571216, India",12.1446428299,75.9392471313,Kodagu,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
41882557,2020-02-22,prajwal_ullal,research,https://www.inaturalist.org/observations/41882557,https://inaturalist-open-data.s3.amazonaws.com/photos/66460984/medium.jpg,"Bairidevarkoppa, Hubli, Karnataka 580025, India",15.3849411757,75.0954340079,Dharwad,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
42403137,2020-03-11,karthik_ms20,research,https://www.inaturalist.org/observations/42403137,https://static.inaturalist.org/photos/67325800/medium.jpeg,Binny Mill Road,12.9703947793,77.5645863265,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
42403276,2020-03-22,karthik_ms20,research,https://www.inaturalist.org/observations/42403276,https://static.inaturalist.org/photos/67326097/medium.jpeg,"#11 9th cross 3rd main cholurapalya magadi main, Keshava Nagar, Binnipete, Bengaluru, Karnataka 560023, India",12.9702078942,77.5644756854,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
43023035,2020-04-24,sumeshnn,research,https://www.inaturalist.org/observations/43023035,,"4061 Mykonos sobha city, Devin Paradise Enclave, N. Nagenahalli AKC, Bengaluru, Karnataka 560077, India",13.07740722,77.63500684,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
43836014,2020-04-26,neil_nandan0108,research,https://www.inaturalist.org/observations/43836014,https://static.inaturalist.org/photos/69524035/medium.jpg,"Banashankari, Bengaluru, Karnataka, India",12.9397684467,77.560467687,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
44093260,2020-04-25,avigat_pandey,research,https://www.inaturalist.org/observations/44093260,https://inaturalist-open-data.s3.amazonaws.com/photos/69912613/medium.jpeg,"Bengaluru, Karnataka 560060, India",12.8843797,77.4637183,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
45235191,2020-04-14,dheeraj_c_l,research,https://www.inaturalist.org/observations/45235191,https://inaturalist-open-data.s3.amazonaws.com/photos/71721965/medium.jpeg,"Honnavar, Karnataka, India",14.2849072656,74.4455745444,Uttar Kannand,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
45945935,2019-12-20,rejoicegassah,research,https://www.inaturalist.org/observations/45945935,https://inaturalist-open-data.s3.amazonaws.com/photos/72871327/medium.jpg,"Jakkur Lake, Agrahara, Bengaluru, Karnataka 560064",13.0873671,77.609935,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
47804410,2020-05-30,frenitashaila,research,https://www.inaturalist.org/observations/47804410,,"Karnataka 574142, India",12.9696527,74.8870779,Dakshin Kannad,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
48011627,2020-05-31,nagashreeg,research,https://www.inaturalist.org/observations/48011627,https://static.inaturalist.org/photos/76533346/medium.jpg,"2nd Cross Road, Bengaluru, Karnataka, IN",12.9428318458,77.5810431147,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
48142156,2020-06-01,drsarikakhurana,research,https://www.inaturalist.org/observations/48142156,https://static.inaturalist.org/photos/76369972/medium.jpeg,"Haralur, Karnataka, India",12.8991793,77.6669909,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
48142401,2020-06-01,drsarikakhurana,research,https://www.inaturalist.org/observations/48142401,https://static.inaturalist.org/photos/76371662/medium.jpeg,"Haralur, Karnataka, India",12.8991793,77.6669909,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
48741586,2020-06-06,drsarikakhurana,research,https://www.inaturalist.org/observations/48741586,https://static.inaturalist.org/photos/77354956/medium.jpg,"Haralur, Karnataka, India",12.8991793,77.6669909,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
50361852,2020-06-20,rameshdesai,research,https://www.inaturalist.org/observations/50361852,,"Bhutnal Lake, Bijapur, Karnataka, India",16.8865018516,75.7099055128,Bijapur,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
50447927,2019-05-10,rameshdesai,research,https://www.inaturalist.org/observations/50447927,https://static.inaturalist.org/photos/80097674/medium.jpg,"Sri Nagalingeshwara Waterbody, Vijayapura",16.8490201972,75.7194361327,Bijapur,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
51912730,2020-07-04,ajay50,research,https://www.inaturalist.org/observations/51912730,,"Kasavanhalli Rd, Kasavanahalli, Karnataka 560035, India",12.9067956,77.677293,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
52332917,2020-07-08,srushtibokil,research,https://www.inaturalist.org/observations/52332917,,"Munnekollal, Bengaluru, Karnataka, India",12.9579395002,77.7067447454,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
52333889,2020-07-08,srushtibokil,research,https://www.inaturalist.org/observations/52333889,,"Munnekollal, Bengaluru, Karnataka, India",12.9579395002,77.7067447454,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
52460005,2020-07-09,amzblr,research,https://www.inaturalist.org/observations/52460005,https://inaturalist-open-data.s3.amazonaws.com/photos/83395953/medium.jpg,"115, Anjanappa Layout, Kothanur, Bengaluru, Karnataka 560077, India",13.0655280998,77.6477458701,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
52766967,2019-12-22,varmax,research,https://www.inaturalist.org/observations/52766967,https://inaturalist-open-data.s3.amazonaws.com/photos/83901566/medium.jpeg,"Amblipura, Eastwood Twp, HSR Layout, Bengaluru, Karnataka, India",12.9151072913,77.6630518958,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
54722633,2020-07-29,tejasgiri,research,https://www.inaturalist.org/observations/54722633,https://inaturalist-open-data.s3.amazonaws.com/photos/87091015/medium.jpeg,"Somanath Nagar, Ayyajayyanahundi, Karnataka, India",12.2736060115,76.6097998538,Mysore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
54722634,2020-07-29,tejasgiri,research,https://www.inaturalist.org/observations/54722634,https://inaturalist-open-data.s3.amazonaws.com/photos/87091120/medium.jpg,"Somanath Nagar, Ayyajayyanahundi, Karnataka, India",12.274057,76.610342,Mysore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
54837297,2020-03-23,sriramranganathan,research,https://www.inaturalist.org/observations/54837297,https://inaturalist-open-data.s3.amazonaws.com/photos/87277522/medium.jpg,"Off, Kanakapura Rd, Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8643066,77.5212751,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
54837299,2020-03-18,sriramranganathan,research,https://www.inaturalist.org/observations/54837299,https://inaturalist-open-data.s3.amazonaws.com/photos/87277634/medium.jpg,"Off, Kanakapura Rd, Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8643066,77.5212751,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
55551071,2020-08-06,pramatheshnandan,research,https://www.inaturalist.org/observations/55551071,,"Karnataka 575022, India",12.8090335,74.8928618,Dakshin Kannad,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
56497471,2019-03-09,udayagashe,research,https://www.inaturalist.org/observations/56497471,https://inaturalist-open-data.s3.amazonaws.com/photos/90041426/medium.jpg,"Old Dandeli, Dandeli, Karnataka 581325, India",15.2361191,74.6172819,Uttar Kannand,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
56499884,2020-08-15,ajay50,research,https://www.inaturalist.org/observations/56499884,,"Valliyamma Layout, Haralur, Karnataka, India",12.9128792156,77.6743256048,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
60035741,2020-09-19,shanks_15,research,https://www.inaturalist.org/observations/60035741,,"BDA Colony, Jeevan Bima Nagar, Bengaluru, Karnataka 560017, India",12.960308995,77.6582296193,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
61773023,2020-02-01,subbu107,research,https://www.inaturalist.org/observations/61773023,https://inaturalist-open-data.s3.amazonaws.com/photos/98884568/medium.jpg,"Bengaluru, Karnataka, India",12.8540009008,77.5087114832,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
62115962,2020-09-09,prashanthjigani,research,https://www.inaturalist.org/observations/62115962,https://static.inaturalist.org/photos/99482291/medium.jpeg,"94, Kyalasanahalli, Bengaluru, Karnataka 560105, India",12.7791030282,77.6435978338,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
63621704,2020-10-27,subbu107,research,https://www.inaturalist.org/observations/63621704,https://inaturalist-open-data.s3.amazonaws.com/photos/102136036/medium.jpg,"Adarsha Layout, Lingadeeranahalli, Bengaluru, Karnataka 560062, India",12.8742055,77.5272426,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
63871120,2020-10-31,subbu107,research,https://www.inaturalist.org/observations/63871120,https://inaturalist-open-data.s3.amazonaws.com/photos/102584632/medium.jpg,"100 Feet Road, Off, Kanakapura Rd, Banashankari 6th Stage, Lingadeeranahalli, Bengaluru, Karnataka 560062, India",12.8789462,77.5297793,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
64167466,2020-11-04,umavaijnath,research,https://www.inaturalist.org/observations/64167466,https://inaturalist-open-data.s3.amazonaws.com/photos/103118593/medium.jpeg,"Adarsha Layout, Lingadeeranahalli, Bengaluru, Karnataka 560109, India",12.8733009105,77.522659041,Bangalore,Karnataka,Asian Koel,Eudynamys scolopaceus,Asian Koel,Aves,204510
